og:title,title,Product URL,ogUrl,og:url,msapplication-TileImage,article:modified_time,wwp,twitter:data1,og:description,favicon,og:site_name,language,og:locale,Description,twitter:label1,google-site-verification,ogLocale,Image URL,SKU,statusCode,color-scheme,sourceURL,ogImage,referrer,ogTitle,og:image,og:image:width,ogDescription,modifiedTime,twitter:card,og:image:type,og:image:height,Price,scrapeId,viewport,og:type,robots,Name,generator,ogSiteName,proxyUsed,url
Steel Hinge 3.0mm Heavy Duty - No.4 - Australia's Top Rated Garage Door Parts Company,Steel Hinge 3.0mm Heavy Duty - No.4 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/steel-hinge-3-0mm-heavy-duty-no-4/,https://ausgaragedoorparts.com.au/product/steel-hinge-3-0mm-heavy-duty-no-4/,https://ausgaragedoorparts.com.au/product/steel-hinge-3-0mm-heavy-duty-no-4/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:22:41+00:00,yes,1 minute,The number 4 hinge is used to house the roller and join the fourth panel to the fifth panel from the ground. This is a heavy-duty version of the standard 2.0mm thick hinge and is made from 3.0mm steel making it 50% stronger. Universal sectional garage door hinge suitable for most pre-fingersafe sectional & panelift […],https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$19.00

The number 4 hinge is used to house the roller and join the fourth panel to the fifth panel from the ground.

This is a heavy-duty version of the standard 2.0mm thick hinge and is made from 3.0mm steel making it 50% stronger.

Universal sectional garage door hinge suitable for most pre-fingersafe sectional & panelift garage doors.

Dimensions: 185mm long x 70mm wide

Also a suitable direct replacement for obsolete CSI hinges as below

**[![CSI garage door hinge ](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2019/09/csi.png)](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2019/09/csi.png)**

**Please note**

The hinge number is usually engraved on your existing hinge or you can work it out by counting which panel it is on, listed from the bottom of the door (panel 1 ) upwards.  The middle hinges are always number 1’s.

[![Garage door hinge internal ](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2019/09/garage-door-internal-300x147.jpg)](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2019/09/garage-door-internal.jpg)

Not the hinge you’re looking for ? Aus Garage Door Parts stock a complete range of garage door hinges. Call us or see us in store.

Steel Hinge 3.0mm Heavy Duty - No.4 quantity",Est. reading time,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://www.ausgaragedoorparts.com.au/wp-content/uploads/2019/09/garage-door-internal-300x147.jpg,,200,,https://ausgaragedoorparts.com.au/product/steel-hinge-3-0mm-heavy-duty-no-4/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Hinge-Heavy-Duty-No.4.jpg,"['origin', 'origin']",Steel Hinge 3.0mm Heavy Duty - No.4 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Hinge-Heavy-Duty-No.4.jpg,385,The number 4 hinge is used to house the roller and join the fourth panel to the fifth panel from the ground. This is a heavy-duty version of the standard 2.0mm thick hinge and is made from 3.0mm steel making it 50% stronger. Universal sectional garage door hinge suitable for most pre-fingersafe sectional & panelift […],2024-07-17T00:22:41+00:00,summary_large_image,image/jpeg,264,19.00,b21fd89c-2c41-46af-abb3-b991d180b43e,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Steel Hinge 3.0mm Heavy Duty – No.4,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/steel-hinge-3-0mm-heavy-duty-no-4/
Steel-Line Bottom Seal - Australia's Top Rated Garage Door Parts Company,Steel-Line Bottom Seal - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/steel-line-bottom-seal/,https://ausgaragedoorparts.com.au/product/steel-line-bottom-seal/,https://ausgaragedoorparts.com.au/product/steel-line-bottom-seal/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T01:41:11+00:00,yes,1 minute,Priced per metre of length This seal is 48mm wide and suitable for all Steel-Line Sectional & Roller Doors. This design has ‘T’ shaped ends that slot into the bottom rail. Please Note: These seals are cut to suit from a roll and as such they cannot be returned for credit or exchange. If you […],https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$10.00

**Priced per metre of length**

This seal is 48mm wide and suitable for all Steel-Line Sectional & Roller Doors.

This design has ‘T’ shaped ends that slot into the bottom rail.

[![](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2022/01/Steel-Line-Seal.jpg)](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2022/01/Steel-Line-Seal.jpg)[![](https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Seal.jpg-300x115.webp)](https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Seal.jpg.webp)

**Please Note:**

These seals are cut to suit from a roll and as such they cannot be returned for credit or exchange.

If you are unsure which one you need then please bring in a piece of your seal to match up or you can pick up a free sample to test on your door.

Steel-Line Bottom Seal quantity",Est. reading time,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://www.ausgaragedoorparts.com.au/wp-content/uploads/2022/01/Steel-Line-Seal.jpg,,200,,https://ausgaragedoorparts.com.au/product/steel-line-bottom-seal/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Seal-2.jpg,,Steel-Line Bottom Seal - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Seal-2.jpg,401,Priced per metre of length This seal is 48mm wide and suitable for all Steel-Line Sectional & Roller Doors. This design has ‘T’ shaped ends that slot into the bottom rail. Please Note: These seals are cut to suit from a roll and as such they cannot be returned for credit or exchange. If you […],2024-07-17T01:41:11+00:00,summary_large_image,image/jpeg,260,10.00,b2b6a60f-be54-4c65-9ae6-7d0089873dfa,"width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Steel-Line Bottom Seal,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/steel-line-bottom-seal/
Steel-Line Nylon Hinge No.3 - Australia's Top Rated Garage Door Parts Company,Steel-Line Nylon Hinge No.3 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-3/,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-3/,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-3/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:50:50+00:00,yes,1 minute,"Replacement hinge to suit earlier Steel-Line sectional garage doors. These hinges are embossed with a number according to which panel they came from (usually 1, 2, 3 or 4) The number 3 hinge is used to house the roller and join the third panel to the fourth panel from the ground. Dimensions: 160mm long x […]",https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$22.00

Replacement hinge to suit earlier Steel-Line sectional garage doors.

These hinges are embossed with a number according to which panel they came from (usually 1, 2, 3 or 4)

The number 3 hinge is used to house the roller and join the third panel to the fourth panel from the ground.

Dimensions: 160mm long x 55mm wide

**It is important to select the correct number hinge** as although they look the same at first glance the hole centers for the roller shaft will change by 5-6mm between each panel so fitting the incorrect hinge will cause your door to bind or scrape along the face.

**When ordering online**, Identify the hinge number you require or combination of hinge numbers.

Goods are dispatched daily and you will receive a courier tracking number via email.

**When coming into store,** simply bring your broken hinge in or note its position and we will take care of the rest.

Not the hinge you’re looking for ?

Aus Garage Door Parts stock a complete range of garage door hinges. Call us or see us in store.

Steel-Line Nylon Hinge No.3 quantity",Est. reading time,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Gryphon-Hinge-3.jpg,,200,,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-3/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Gryphon-Hinge-3.jpg,"['origin', 'origin']",Steel-Line Nylon Hinge No.3 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Gryphon-Hinge-3.jpg,390,"Replacement hinge to suit earlier Steel-Line sectional garage doors. These hinges are embossed with a number according to which panel they came from (usually 1, 2, 3 or 4) The number 3 hinge is used to house the roller and join the third panel to the fourth panel from the ground. Dimensions: 160mm long x […]",2024-07-17T00:50:50+00:00,summary_large_image,image/jpeg,285,22.00,2eabf926-dd8a-48b1-bd30-fe0e94b6127d,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Steel-Line Nylon Hinge No.3,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-3/
Steel-Line Nylon Hinge No.4 - Australia's Top Rated Garage Door Parts Company,Steel-Line Nylon Hinge No.4 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-4/,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-4/,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-4/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:50:50+00:00,yes,1 minute,"Replacement hinge to suit earlier Steel-Line sectional garage doors. These hinges are embossed with a number according to which panel they came from (usually 1, 2, 3 or 4) The number 4 hinge is used to house the roller and join the fourth panel to the fifth panel from the ground. Dimensions: 160mm long x […]",https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$22.00

Replacement hinge to suit earlier Steel-Line sectional garage doors.

These hinges are embossed with a number according to which panel they came from (usually 1, 2, 3 or 4)

The number 4 hinge is used to house the roller and join the fourth panel to the fifth panel from the ground.

Dimensions: 160mm long x 55mm wide

**It is important to select the correct number hinge** as although they look the same at first glance the hole centers for the roller shaft will change by 5-6mm between each panel so fitting the incorrect hinge will cause your door to bind or scrape along the face.

**When ordering online**, Identify the hinge number you require or combination of hinge numbers.

Goods are dispatched daily and you will receive a courier tracking number via email.

**When coming into store,** simply bring your broken hinge in or note its position and we will take care of the rest.

Not the hinge you’re looking for ?

Aus Garage Door Parts stock a complete range of garage door hinges. Call us or see us in store.

Steel-Line Nylon Hinge No.4 quantity",Est. reading time,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Gryphon-Hinge-4-2.jpg,,200,,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-4/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Gryphon-Hinge-4-2.jpg,"['origin', 'origin']",Steel-Line Nylon Hinge No.4 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-Gryphon-Hinge-4-2.jpg,390,"Replacement hinge to suit earlier Steel-Line sectional garage doors. These hinges are embossed with a number according to which panel they came from (usually 1, 2, 3 or 4) The number 4 hinge is used to house the roller and join the fourth panel to the fifth panel from the ground. Dimensions: 160mm long x […]",2024-07-17T00:50:50+00:00,summary_large_image,image/jpeg,285,22.00,62dc82cb-b3f8-420a-9c75-df45e990b321,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Steel-Line Nylon Hinge No.4,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/steel-line-nylon-hinge-no-4/
Steel-Line Roller Door Lock - Australia's Top Rated Garage Door Parts Company,Steel-Line Roller Door Lock - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/steel-line-roller-door-lock/,https://ausgaragedoorparts.com.au/product/steel-line-roller-door-lock/,https://ausgaragedoorparts.com.au/product/steel-line-roller-door-lock/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:47:59+00:00,yes,,Steel-Line Roller Door Lock and Faceplate with 2 Keys   Not the roller door lock you’re looking for? Aus garage door parts carry a full range of roller door locks to suit most makes and models. Give us a call or visit us in store.,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$77.00

**Steel-Line Roller Door Lock and Faceplate with 2 Keys**

Not the roller door lock you’re looking for?

Aus garage door parts carry a full range of roller door locks to suit most makes and models.

Give us a call or visit us in store.

Steel-Line Roller Door Lock quantity",,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Lock-Steel-Line.jpg,,200,,https://ausgaragedoorparts.com.au/product/steel-line-roller-door-lock/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Lock-Steel-Line.jpg,origin,Steel-Line Roller Door Lock - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Lock-Steel-Line.jpg,600,Steel-Line Roller Door Lock and Faceplate with 2 Keys   Not the roller door lock you’re looking for? Aus garage door parts carry a full range of roller door locks to suit most makes and models. Give us a call or visit us in store.,2024-07-17T00:47:59+00:00,summary_large_image,image/jpeg,450,77.00,9ea1daec-2323-4921-b9aa-d939379b1c20,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Steel-Line Roller Door Lock,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/steel-line-roller-door-lock/
STEEL-LINE SD800 - Australia's Top Rated Garage Door Parts Company,STEEL-LINE SD800 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/steel-line-sd800/,https://ausgaragedoorparts.com.au/product/steel-line-sd800/,https://ausgaragedoorparts.com.au/product/steel-line-sd800/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:51:30+00:00,yes,,Genuine remote to suit Steel Line SD800/1200 openers  ,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$55.00

[![Steel Line SD800 remote ](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2020/04/Steel-Line-SD-800-300x300.jpg)](https://www.ausgaragedoorparts.com.au/wp-content/uploads/2020/04/Steel-Line-SD-800.jpg)

Genuine remote to suit Steel Line SD800/1200 openers

STEEL-LINE SD800 quantity",,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://www.ausgaragedoorparts.com.au/wp-content/uploads/2020/04/Steel-Line-SD-800-300x300.jpg,,200,,https://ausgaragedoorparts.com.au/product/steel-line-sd800/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-SD-800.jpg,"['origin', 'origin']",STEEL-LINE SD800 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Steel-Line-SD-800.jpg,640,Genuine remote to suit Steel Line SD800/1200 openers  ,2024-07-17T00:51:30+00:00,summary_large_image,image/jpeg,640,55.00,e97d8a9f-3956-4e9c-ac21-2d9e9dd1d804,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",STEEL-LINE SD800,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/steel-line-sd800/
Superlift SDO-1 Chain Adjuster - Australia's Top Rated Garage Door Parts Company,Superlift SDO-1 Chain Adjuster - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/superlift-sdo-1-chain-adjuster/,https://ausgaragedoorparts.com.au/product/superlift-sdo-1-chain-adjuster/,https://ausgaragedoorparts.com.au/product/superlift-sdo-1-chain-adjuster/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:44:22+00:00,yes,,Chain joiner and adjuster used on the Superlift SDO-1 sectional/tilt operator Sometimes branded Ozlift and Centurion SDO-10,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$48.00

Chain joiner and adjuster used on the Superlift SDO-1 sectional/tilt operator

Sometimes branded Ozlift and Centurion SDO-10

Superlift SDO-1 Chain Adjuster quantity",,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Superlift-SDO-1-Chain-Adjuster.jpg,,200,,https://ausgaragedoorparts.com.au/product/superlift-sdo-1-chain-adjuster/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Superlift-SDO-1-Chain-Adjuster.jpg,"['origin', 'origin']",Superlift SDO-1 Chain Adjuster - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Superlift-SDO-1-Chain-Adjuster.jpg,408,Chain joiner and adjuster used on the Superlift SDO-1 sectional/tilt operator Sometimes branded Ozlift and Centurion SDO-10,2024-07-17T00:44:22+00:00,summary_large_image,image/jpeg,344,48.00,464ae505-02d6-43cb-af62-8d1793708f0a,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Superlift SDO-1 Chain Adjuster,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/superlift-sdo-1-chain-adjuster/
Superlift Wireless Wall Control - Australia's Top Rated Garage Door Parts Company,Superlift Wireless Wall Control - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/superlift-wireless-wall-control/,https://ausgaragedoorparts.com.au/product/superlift-wireless-wall-control/,https://ausgaragedoorparts.com.au/product/superlift-wireless-wall-control/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:40:36+00:00,yes,,Current model genuine Superlift wireless wall control compatible with Superlift and Avanti garage door operators,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$58.00

Current model genuine Superlift wireless wall control compatible with Superlift and Avanti garage door operators

Superlift Wireless Wall Control quantity",,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Superlift-Wall-Control.jpg,,200,,https://ausgaragedoorparts.com.au/product/superlift-wireless-wall-control/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Superlift-Wall-Control.jpg,"['origin', 'origin']",Superlift Wireless Wall Control - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Superlift-Wall-Control.jpg,300,Current model genuine Superlift wireless wall control compatible with Superlift and Avanti garage door operators,2024-07-17T00:40:36+00:00,summary_large_image,image/jpeg,295,58.00,cdcfb6d7-3538-4e80-9b9c-bce86a7bcd9f,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Superlift Wireless Wall Control,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/superlift-wireless-wall-control/
Tek Screws 12 x 20 - 1000 Pieces - Australia's Top Rated Garage Door Parts Company,Tek Screws 12 x 20 - 1000 Pieces - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-20-1000-pieces/,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-20-1000-pieces/,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-20-1000-pieces/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:40:38+00:00,yes,,Self drilling steel fix Tek Screws 12 x 20 Trade Box of 1000,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$120.00

Self drilling steel fix Tek Screws 12 x 20

Trade Box of 1000

Tek Screws 12 x 20 - 1000 Pieces quantity",,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Teks-12-x-20.jpg,,200,,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-20-1000-pieces/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Teks-12-x-20.jpg,"['origin', 'origin']",Tek Screws 12 x 20 - 1000 Pieces - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Teks-12-x-20.jpg,448,Self drilling steel fix Tek Screws 12 x 20 Trade Box of 1000,2024-07-17T00:40:38+00:00,summary_large_image,image/jpeg,325,120.00,68bade7c-3c6c-431d-8f68-844bbc6a1b0d,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Tek Screws 12 x 20 – 1000 Pieces,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-20-1000-pieces/
Tek Screws 12 x 50 Type 17 - Australia's Top Rated Garage Door Parts Company,Tek Screws 12 x 50 Type 17 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-50-type-17/,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-50-type-17/,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-50-type-17/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-270x270.png,2024-07-17T00:40:38+00:00,yes,,Type 17 teks for fixing to timber 12 x 50mm Bag of 50,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/cropped-Garage-doors-icon-32x32.png,Australia's Top Rated Garage Door Parts Company,en-AU,en_US,"$21.00

Type 17 teks for fixing to timber 12 x 50mm

Bag of 50

Tek Screws 12 x 50 Type 17 quantity",,6VYGh13YU-6v5hprJxBb-ZQMzuWfZP4f-L4PteSsjgE,en_US,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Teks-12-x-50-Type-17.jpg,,200,,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-50-type-17/,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Teks-12-x-50-Type-17.jpg,"['origin', 'origin']",Tek Screws 12 x 50 Type 17 - Australia's Top Rated Garage Door Parts Company,https://ausgaragedoorparts.com.au/wp-content/uploads/2024/05/Teks-12-x-50-Type-17.jpg,448,Type 17 teks for fixing to timber 12 x 50mm Bag of 50,2024-07-17T00:40:38+00:00,summary_large_image,image/jpeg,325,21.00,e64bf7d1-fb0b-4406-aa31-79f194ca6fae,"['width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=0', 'width=device-width,initial-scale=1', 'width=device-width, initial-scale=1', 'initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no']",article,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Tek Screws 12 x 50 Type 17,Divi v.4.22.2,Australia's Top Rated Garage Door Parts Company,basic,https://ausgaragedoorparts.com.au/product/tek-screws-12-x-50-type-17/
